:START_ID,:END_ID,:TYPE
53783,51325,适宜人群
52726,52727,适宜人群
52730,52727,适宜人群
52732,52727,适宜人群
52736,52727,适宜人群
52739,52727,适宜人群
52741,52727,适宜人群
52744,52727,适宜人群
128791,52727,适宜人群
52746,52727,适宜人群
52749,52727,适宜人群
52750,52727,适宜人群
15000,52727,适宜人群
52753,52727,适宜人群
52754,52727,适宜人群
52755,52727,适宜人群
52757,52727,适宜人群
52758,52727,适宜人群
52761,52727,适宜人群
52765,52727,适宜人群
52766,52727,适宜人群
52767,52727,适宜人群
52769,52727,适宜人群
52770,52727,适宜人群
52771,52727,适宜人群
52773,52727,适宜人群
52776,52727,适宜人群
52777,52727,适宜人群
52783,52727,适宜人群
52786,52727,适宜人群
52789,52727,适宜人群
47721,52727,适宜人群
52794,52727,适宜人群
52796,52727,适宜人群
52797,52727,适宜人群
52799,52727,适宜人群
52800,52727,适宜人群
52807,52727,适宜人群
52811,52812,适宜人群
52814,52812,适宜人群
52816,52812,适宜人群
52819,52812,适宜人群
52820,52812,适宜人群
52823,52812,适宜人群
52825,52812,适宜人群
52827,52812,适宜人群
52833,52812,适宜人群
52835,52812,适宜人群
52836,52812,适宜人群
52838,52812,适宜人群
52841,52812,适宜人群
52842,52812,适宜人群
52843,52812,适宜人群
52845,52812,适宜人群
52846,52812,适宜人群
52848,52812,适宜人群
52850,52812,适宜人群
52853,52812,适宜人群
14111,52812,适宜人群
52855,52812,适宜人群
52856,52812,适宜人群
52859,52812,适宜人群
52863,52812,适宜人群
52865,52812,适宜人群
52866,52812,适宜人群
52869,52812,适宜人群
52871,52812,适宜人群
52874,52812,适宜人群
52876,52812,适宜人群
52877,52812,适宜人群
52878,52812,适宜人群
52879,52812,适宜人群
52881,52812,适宜人群
52882,52812,适宜人群
52884,52812,适宜人群
52888,52812,适宜人群
52891,52812,适宜人群
52894,52812,适宜人群
52895,52812,适宜人群
52897,52812,适宜人群
52899,52812,适宜人群
52901,52812,适宜人群
52905,52812,适宜人群
52908,52812,适宜人群
52911,52812,适宜人群
52913,52812,适宜人群
52915,52812,适宜人群
52917,52812,适宜人群
52919,52812,适宜人群
52920,52812,适宜人群
52922,52812,适宜人群
52926,52812,适宜人群
52928,52812,适宜人群
52930,52812,适宜人群
52932,52812,适宜人群
52933,52812,适宜人群
52937,52812,适宜人群
52940,52812,适宜人群
126178,52812,适宜人群
52944,52812,适宜人群
52946,52812,适宜人群
52948,52812,适宜人群
52949,52812,适宜人群
52952,52812,适宜人群
52953,52812,适宜人群
52955,52812,适宜人群
52956,52812,适宜人群
52959,52812,适宜人群
52961,52812,适宜人群
52962,52812,适宜人群
52964,52812,适宜人群
52965,52812,适宜人群
52968,52812,适宜人群
52969,52812,适宜人群
52971,52812,适宜人群
52973,52812,适宜人群
52977,52812,适宜人群
15279,52812,适宜人群
52979,52812,适宜人群
52981,52812,适宜人群
52985,52812,适宜人群
52987,52812,适宜人群
52988,52812,适宜人群
52989,52812,适宜人群
52990,52812,适宜人群
52991,52812,适宜人群
14422,52812,适宜人群
52994,52812,适宜人群
52995,52812,适宜人群
52996,52812,适宜人群
52998,52812,适宜人群
53000,52812,适宜人群
53002,52812,适宜人群
53004,52812,适宜人群
53006,52812,适宜人群
53009,52812,适宜人群
53012,52812,适宜人群
53014,50970,适宜人群
53015,50970,适宜人群
50971,50970,适宜人群
53016,50970,适宜人群
46879,50970,适宜人群
53020,50970,适宜人群
53022,50970,适宜人群
53024,50970,适宜人群
53025,50970,适宜人群
53026,50970,适宜人群
126780,50970,适宜人群
53030,50970,适宜人群
53031,50970,适宜人群
16845,50970,适宜人群
53035,50970,适宜人群
53038,50970,适宜人群
53039,50970,适宜人群
53041,50970,适宜人群
53043,50970,适宜人群
53045,50970,适宜人群
53046,50970,适宜人群
14614,50970,适宜人群
53047,50970,适宜人群
53049,50970,适宜人群
126132,50970,适宜人群
53052,50970,适宜人群
53053,50970,适宜人群
53055,50970,适宜人群
15965,50970,适宜人群
53061,50970,适宜人群
53062,50970,适宜人群
53063,50970,适宜人群
14463,50970,适宜人群
53065,50970,适宜人群
53067,50970,适宜人群
53068,50970,适宜人群
14585,50970,适宜人群
53073,50970,适宜人群
53075,50970,适宜人群
53077,50970,适宜人群
53078,50970,适宜人群
53079,50970,适宜人群
53080,50970,适宜人群
53083,50970,适宜人群
53085,50970,适宜人群
53090,50970,适宜人群
53092,50970,适宜人群
53094,50970,适宜人群
53096,50970,适宜人群
53097,50970,适宜人群
53101,50970,适宜人群
45648,50970,适宜人群
53102,50970,适宜人群
53104,50970,适宜人群
53108,50970,适宜人群
53110,50970,适宜人群
53112,50970,适宜人群
132493,50970,适宜人群
53115,50970,适宜人群
53117,50970,适宜人群
128851,50970,适宜人群
133785,50970,适宜人群
53121,50970,适宜人群
